Title,Company,Content_0,Content_1,Content_2,Link,Location,label,platform
Data Analyst (운영플랫폼Data팀),무신사,"주요업무
• 목표를 달성하기 위한 지표를 설정하고 문제를 해결하기 위한 가설을 수립하고 이를 검증하기 위한 실험을 설계합니다.
• 스쿼드의 일원으로서 비즈니스/제품에 대한 데이터 기반의 의사결정을 내릴 수 있도록 정량적인 분석 결과 및 인사이트를 제공합니다.
• 프로덕트, 디자인, 엔지니어링, 마케팅, 세일즈 등 다양한 직무의 동료들과 크로스펑셔널(cross-functional)한 비즈니스 문제를 정의하고 분석하고 해결합니다.
• 전사 핵심 지표의 변화 추세 확인 및 원인 분석을 위한 대시보드를 구축하고 관리합니다.","자격요건
• 데이터 분석 분야에서 최소 5년 이상의 경험 또는 그에 준하는 역량 보유하신 분
• 복잡하고 정리되어 있지 않은 문제 해결을 위한 데이터 기반 사고와 비판적 의사결정 능력을 보유하신 분
• 코호트 분석, A/B 테스트, 퍼널 분석 등의 분석 방법론에 대한 이해 및 실무 적용 경험이 있으신 분
• 사용자 행동 로그 설계, 액션에 따른 성과분석 경험이 있으신 분
• 분석 결과를 누구나 이해할 수 있도록 쉽게 커뮤니케이션 할 수 있는 분
• 데이터 기반의 인사이트를 바탕으로 서비스 지표 상승이나 문제해결 경험이 있으신 분
• SQL을 사용해 Raw Data를 가공 및 활용하여 데이터 분석이 가능한 분
• GA, Amplitude, Tableau, Redash, Metabase 등 데이터 분석 도구 사용 경험이 있으신 분
• 다양한 도구 및 분석 방법론에 대해 적극적으로 학습하고 적용할 때 어려움이 없으신 분","우대사항
• A/B 테스트와 인과 추론에 대한 통계적 이해를 가지신 분
• 이커머스에 대한 깊은 이해 및 관련 데이터 분석 경험
• 전사 공통의 대시보드 제작 경험이 있으신 분
• 목적조직에서 프로덕트 오너, 프로덕트 디자이너, 엔지니어와 긴밀하게 협업한 경험이 있으신 분
• GCP Bigquery 경험이 있으신 분
• 그로스 해킹이나 Lean Startup에 대한 이해도가 높고 공감할 수 있으신 분
• 빠르게 성장하는 비즈니스 환경에서 일해 본 경험",https://www.wanted.co.kr/wd/178911,서울 강남구,데이터 분석가,wanted
특허 빅데이터분석가 (IP빅데이터분석팀),워트인텔리전스,"주요업무
[IP 빅데이터 분석팀은 어떤 팀인가요?]

- IP 빅데이터 분석에 대한 개척자들로 모인 IP 빅데이터 분석팀을 소개합니다. IP 빅데이터 분석팀은 특허 데이터가 가진 고유의 가치를 다양한 데이터 분석 기법을 통해 도출함으로써, 비즈니스적인 인사이트를 도출하는 것을 핵심적인 가치로 삼고 있습니다.

- 또한, 상위 1%의 커리어 비밀노트 ""특허 빅데이터""라는 책 출간을 통해 특허 빅데이터의 중요성과 특허 의사결정권자, 세일즈, 마켓팅, 정책수립자의 관점에서 다양한 활용 가능성을 제시하고 있습니다.

- 기존의 특허 동향분석과 IP R&D 분석 등에 한계를 느끼거나, 특허 데이터의 가치를 좀더 새로운 관점에서 발굴해보고 싶은 인력들이 많이 지원했으면 합니다.

[IP 빅데이터 분석팀은 어떤 업무를 하는가요?]

- 전세계 특허 검색 서비스인 키워트의 특허 데이터를 기반으로, 데이터 관점의 다양한 분석 (ex. 토픽 모델링, 자연어 처리, 네트워크 분석, 문헌 유사도, AI 모델 등) 기법을 적용하여 특허 데이터로부터 의미있는 Insight를 발굴하는 것이 핵심적인 업무로 진행합니다.

- 미래 성장 가능성이 있는 신산업 발굴, 대규모 특허 데이터에 대한 기술분류와 필터링 업무, 기업들 간의 IP 포트폴리오 분석, 기술사업화를 위한 수요기업 발굴 등 여러 기관들의 니즈에 부합하는 서비스를 진행하고 있습니다.

- 또한, 특허 데이터를 기반으로 다양한 서비스 개발 및 데이터 가공 업무도 진행하면서 새로운 아이템에 대한 연구와 실현 가능성을 검토하고 있습니다.

[IP 빅데이터 분석팀의 비전과 목표는 어떤가요?]

- 국내 최초로 특허 빅데이터 분석을 상용화하여 서비스 중에 있습니다.

- 특허 전문가와 데이터 전문가와의 협업을 통해 새로운 분석 기법을 적용하고, 다양한 신규 데이터를 생성하여 데이터 분석을 고도화하고 있습니다.

- IP 빅데이터 분석의 개척자의 입장에서 특허 데이터의 가치를 향상시키고, 고의 비즈니스 전략에 객관적인 인사이트를 도출함으로써 특허 빅데이터 분석의 활용성과 서비스 확산을 최우선으로 삼고 있습니다.

- 매년 급성장하는 IP 빅데이터 분석을 통해 팀 구성원들도 남들과는 차별되는 존재가 될 수 있도록 하는 것을 핵심 목표로 하고 있습니다.","자격요건
• 특허조사분석 또는 빅데이터분석 경력 3년 이상","우대사항
• 새로운 IP빅데이터분석에 대한 관심과 열정으로 함께 성장시킬 의지가 있는 분
•  데이터 시각화 툴 유경험자(우대)
  -＞ Tableau(태블로), POWER BI 등 데이터 시각화 툴 경험자(우대)",https://www.wanted.co.kr/wd/130444,서울 서초구,데이터 분석가,wanted
경영혁신부문 Data scientist,엘엑스판토스(LX판토스),"주요업무
■ AI 분석과제 발굴 및 정의
- 과제 발굴을 위한 다양한 직군과의 원활한 의사소통 및 협업
- 비즈니스 이슈를 해결하기 위한 데이터 기반의 분석 과제 정의

■ ML/DL 등을 활용한 모델링
- 데이터 파이프라인 설계 및 구축
- 분류, 예측, 자연어 처리, 최적화 등 AI 기반 서비스 설계 및 개발
- 물류 현장 운영 최적화 및 시장동향(수요/물동/운임 등) 예측 모형 개발


■ 분석 모형의 현장 배포 및 운영
- 모델 개발 후 서비스 배포 및 운영
- 모형의 성능 평가 및 고도화 수행","자격요건
학력: 학사 이상
전공 : 통계학, 수학, 컴퓨터 공학, 그 외 AI 또는 data 관련 전공 (우대)

[필요 Skill]
- 5년 이상의 Data Scientist  및 분석 경력 또는 이에 준하는 경험을 보유
- AI 분석 과제 프로젝트의 리딩 경험 (PM, PL)
- ML/DL 알고리즘 개발 기반으로 비즈니스 이슈를 해결하는 역량
- 데이터 레이크/Big Data 처리 역량 및 관련 업무 경험
- 통계적 Data 처리 지식과 분석 도구(Python, R, SQL 등)의 활용 능력
- 모형 운영 시, 성능 모니터링을 통한 모형 개선 및 품질 관리 역량","우대사항
- GCP(Google Cloud Platform) 서비스를 활용한 분석 경험 (Vertex AI, BigQuery)
- 물류 분야 빅데이터 분석 업무 경험
- 데이터 시각화(Tableau 등) Tool의 활용 경험
- 비즈니스 수준의 영어 활용 (회의 및 문서작성)",https://www.wanted.co.kr/wd/173286,서울 종로구,데이터 분석가,wanted
Data Analyst (3년 이상),에스앤제이랩(SNJLab),"주요업무
[주요 업무]

- 투자전략별 주가 과열과 안정 패턴 분류 및 정의
- 주가 과열, 안정에 영향을 주는 요소 분석 및 영향도 측정
- 주가 단기 예측에 기상, 전염병 등의 진행 예측 모델 적용 연구
- 투자전략별 총 자산대비 최적 투자비중 및 조합 산출
- 진행중인 프로젝트에 대한 개선방향 제시 및 기술적 분석 기반의 신규 투자전략 연구

[개발환경 & 기술스택]

- 언어 : Python
- 협업 : Git, Jira, Jupyter, Notion
- 방법 : 애자일 개발방법론 - 2주 단위 스프린트 진행","자격요건
• 통계학/응용수학/산업공학 또는 관련 이/공학 박사 학위 소지자
• Python 숙련자","우대사항
• 금융 트레이딩 데이터 분석 경험이 있으신 분
• 시계열 데이터 분석 경험
• 여러 섹터의 데이터 분석 경험이 있으신 분",https://www.wanted.co.kr/wd/79412,서울 강남구,데이터 분석가,wanted
[하나금융융합기술원] Data Scientist 석/박사 연구원,하나금융티아이,"주요업무
•빅데이터 분석 및 알고리즘 모델링
 - 사용자 행위 기반 대규모 데이터 분석 및 인사이트 도출
 - 기계학습 기반 빅데이터 분석 및 예측 모델 개발

•최적 분석 알고리즘 연구개발
 - 최신 데이터 분석, AI기술 및 알고리즘 연구
 - 데이터 분석 기술 및 알고리즘 고도화","자격요건
• 통계학/응용수학/산업공학/컴퓨터공학 전공 자 또는 이에 준하는 전문성 및 업무능력 보유
• 기계학습/고급통계 분석 알고리즘에 대한 이해 및 활용 능력 보유
• 데이터 분석/모델링을 위한 언어(Python 등) 사용능력 중급 이상","우대사항
• 최신 데이터 분석 트렌드에 대한 이해 및 활용 경험
• 프로세스 마이닝에 대한 이해 및 활용 경험
• 금융 도메인 데이터 분석 경험(은행, 카드, 금융투자, 보험, CB 데이터 등)",https://www.wanted.co.kr/wd/145246,서울 강남구,데이터 분석가,wanted
데이터 분석가(DA),와이피랩스(커넥팅),"주요업무
- 커넥팅 서비스 유저들의 행동 Data를 정제/가공/적재하며, 대시보드와 리포트 작성
- 프로덕트 팀이 Data-driven한 의사결정을 할 수 있도록 정량적 수치와 분석 결과를 제공
- 가설 검증을 위한 A/B 테스트를 설계하고 데이터 로깅 방식 제안
- 데이터 분석을 통한 A/B 테스트 및 스프린트 결과 인사이트를 도출 및 서비스 적용
- 프로덕트팀/마케팅팀/서비스 운영 팀 등 다양한 유관 부서와 협력 하며 비즈니스 문제 정의 및 해결을 위한 가설 수립","자격요건
- 커넥팅이 해결하려고 하는 문제에 깊이 공감하고, 이를 해결하기 위해 함께 고민하실 수 있는 분
- SQL을 통해 데이터를 추출하고 정제할 수 있는 분
- 모바일 서비스 데이터 분석 방법(Customer Lifetime Value, Retention, Cohort Analysis 등)에 대한 높은 수준의 이해
- 지표의 성장을 위해 다양한 가설을 설정해보고 실험하여 직접 서비스를 개선해보신 분
- 사용자 Funnel 및 A/B 테스트에 대한 높은 이해도를 가지고, 이를 위한 데이터 설계 및 분석이 가능한 분","우대사항
- 제품 관련된 최상위의 의사 결정에 대한 갈증이 있으신 분
- 문제 해결을 위해 자신이 생각한 가설들을 마음껏 검증해보고 싶으신 분
- Agile 방법론 혹은 Lean Process에 대한 경험이 있으신 분
- Data Warehouse 구축 지식이나 경험이 있으면 좋아요.
- 데이터 시각화(Redash, Tableau, Superset 등)에 대한 경험이 있으면 좋아요.
- 비즈니스 레벨 이상 영어능력(Verbal/Written)",https://www.wanted.co.kr/wd/164434,서울 강남구,데이터 분석가,wanted
데이터 분석가(3년차),단색,"주요업무
• 온라인 커머스 고객 데이터를 기반으로 데이터 추출, 분석하여 고객 행동에 대한 가설을 검증하고 분석된 결과를 통한 인사이트 도출
• 내부, 외부적인 데이터들을 활용해 데이터를 분석하고 서비스 현황 및 성과 분석을 위한 대시보드 설계 및 비지니스 성장을 위한 플랜 제안
•제품 판매량 및 생산 발주 주기를 기반으로 파생되는 데이터 축적 및 신제품 기획 및 개선 사항 제안 및 발주 시스템 설계 
•판매 현황 및 성과 분석을 위한 KPI를 기획","자격요건
• 1년 이상 커머스 웹 기반으로 고객 행동 (DB,LOG) 데이터 분석을 통한 서비스 개선 경험
• 데이터 처리를 위한 언어 (SQL, Python 등) 2개이상을 사용 가능하신 분
• 사용자 행동 데이터 분석을 통해 인사이트를 얻고 개선점을 찾아 서비스 적용해본 경험이 있으신 분
• 빠르게 변화하는 환경에서 서비스에 대한 열정을 가지고 주도적으로 업무를 이끌어 가시는 분","우대사항
• 커머스 경험을 해봤거나 전반적인 이해가 가능하신 분 
• 동료들과 원활한 협업 및 커뮤니케이션이 가능하신 분
• 주도적으로 업무를 수행할 수 있으신 분
• SQL, Python 언어를 활용한 데이터 프로세싱에 대한 이해도가 높으신 분 
• 데이터 시각화에 대한 경험이 풍부하신 분 
• 데이터 분석 관련학과(통계, 산업공학, 수학과 등) 석사 이상",https://www.wanted.co.kr/wd/119414,서울 마포구,데이터 분석가,wanted
데이터베이스(DB) 분석,메디플렉서스,"주요업무
• 의료 빅데이터 큐레이션 및 시각화 분석 지원
• (데이터 시각화) 데이터 연구를 위한 DB의 도식화 및 시각화 등
• (데이터 큐레이션) 치료영역별 의료DB를 분석하여 자체 솔루션 스키마에 맟추어 데이터 가공 및 인사이트 제공
• 외부 DB 시각화, 큐레이션 교육 진행","자격요건
• 데이터 설계를 이해하고 데이터 분석 활동에 대한 지식
• SQL을 사용해 직접 데이터를 추출 및 정제에 대한 지식
• 기초 통계학 지식
• 1년 이상 데이터 처리 경험
• SQL을 사용 직접 데이터 추출 및 정제
• 데이터 처리를 위한 RDBMS 스키마 설계 관리
• Tableau 등 시각화 툴 경험 여부","우대사항
• 관련분야 전공자
• R, Python을 사용하여 추출된 데이터를 자유롭게 가공, 시각화
• 의료 빅데이터 수집, 정제, 가공 경험
• 비정형 데이터 분석하여 데이터 정형화 경험
• 정보처리기",https://www.wanted.co.kr/wd/205844,서울 마포구,데이터 분석가,wanted
Junior Data Scientist (다변량 시계열),알티엠,"주요업무
AI 기술을 활용하여 제조 도메인에서 가치 창출을 추구하는 직무입니다. 이 포지션은 인공지능을 기반으로 한 제조 공정 문제를 해결하고, 이러한 문제 해결을 통해 일반화된 솔루션을 개발하는 역할을 수행합니다. 이 업무는 제조 분야에서 혁신적인 기술을 적용하여 생산성을 향상시키고 비즈니스 성과를 최적화하는데 주력합니다.


[주요 업무 및 책임]

• 다변량 시계열 데이터 전처리 및 분석: 여러 센서로부터 수집된 다변량 시계열 데이터를 수집하고, 필요한 전처리 작업을 수행하며, 분석을 통해 복잡한 상관관계와 패턴을 파악합니다.
• 이상 탐지: ML 및 DL 모델을 활용하여 이상을 탐지하고, 이상의 원인을 설명할 수 있는 모델을 개발합니다.
• 가상 계측: 다변량 데이터의 상호작용을 고려하여 공정 결과를 예측하는 모델을 개발합니다.
• 예지 보전 및 잔여수명 예측: 장비의 고장을 예측하고 잔여수명을 평가합니다. 고장 예측 결과를 기반으로 유지보수 전략을 개발하여 시스템 가용성을 높입니다.","자격요건
• 데이터 과학, 컴퓨터 공학, 산업공학, 수학, 전자공학 등 관련된 분야의 학 학위
• 다변량 시계열 데이터 분석 및 모델링 이해
• 프로그래밍 언어 (Python, Matlab, R, Java, C++ 등) 사용 능력
• Tensorflow, Keras, Pytorch 등의 딥러닝 프레임워크에 대한 기본 지식
• 주도적이고 적극적인 자세","우대사항
• 반도체 등 제조 공정에 대한 기초적인 이해
• 개념 및 고려 사항을 전달할 수 있는 의사소통 능력
• 정보 및 분석 결과를 효과적으로 전달하기 위한 자료 작성 능력",https://www.wanted.co.kr/wd/203738,서울 강남구,데이터 분석가,wanted
Data Scientist (3~5년),디플래닉스(Dplanex),"주요업무
•Data Mining / Machine Learning / Deep Learning 기술을 활용한 그룹사 서비스의 확장과 새로운 가치 발굴
•그룹사의 데이터 관리, 활용 프로세스 정립 및 정책 수립 과정 참여
•복잡하고 다양한 대용량 데이터와 비즈니스 상황에 적합한 분석 및 모델링 수행
•데이터로부터 특징 추출 및 모델 학습 등의 파이프라인 설계 및 구축","자격요건
•데이터(비즈니스) 분석 컨설팅 또는 실무 경력이 3~5년인 분
•수리 능력 및 데이터 분석 관련 실무 지식을 보유한 분
•데이터에서 유의미한 비즈니스 가설과 인사이트를 찾아낼 수 있는 분
•분석 결과의 시각화 역량(Tableau, Power BI 등 시각화 도구 및 Python, R 내의 시각화 라이브러리 활용 능력)을 가지고 있는 분","우대사항
•머신러닝 파이프라인을 구축하고 실제 비즈니스 혹은 서비스에 서빙해본 경험이 있는 분
•그로스해킹 관련 데이터 분석 수행 경험이 있는 분
•통계, 산업경영, 컴퓨터 사이언스 등 데이터 기술 관련 석/박사 학위를 소지한 분",https://www.wanted.co.kr/wd/201397,서울 서초구,데이터 분석가,wanted
Data Analyst,부릉,"주요업무
- 다양한 데이터 소스로부터 가치 있는 인사이트를 추출하여, 데이터 기반의 의사결정을 지원합니다. 이를 통해 사업 성장을 촉진하고 운영 효율성을 개선합니다.
- 고급 데이터 분석 기법(예: 통계 분석, 예측 모델링, 기계 학습 등)을 적용하여, 복잡한 비즈니스 문제를 해결합니다. 이러한 분석을 통해 현상을 이해하고, 전략적으로 중요한 결정을 내릴 수 있는 근거를 제공합니다.
- 데이터 시각화 및 인터랙티브 대시보드 구축을 통해 분석 결과를 직관적으로 전달하고, 데이터 주도 문화를 조성하는 데 기여합니다.
- 데이터 품질 및 구조를 지속적으로 관리하며, 분석가, 비즈니스 사용자 및 기술 팀 간의 협업을 촉진하여 데이터 주도적 의사결정 프로세스를 강화합니다.","자격요건
- 데이터 분석 및 통계 분석에 대한 심층적인 지식과 경험이 있는 분.
- R, SQL 등 데이터 분석에 필요한 프로그래밍 언어 및 도구 1가지 이상에 능숙한 분.
- 복잡한 데이터를 해석하고, 이를 통해 실질적인 비즈니스 인사이트를 도출할 수 있는 강력한 분석적 사고력이 있는 분.
- Tableau, Metabase 등 데이터 시각화 도구를 활용한 대시보드 구축 경험이 있는 분.
- 데이터 주도적 문화를 조성하고, 다양한 이해관계자와 협업하여 결과를 도출해낸 경험이 있는 분.","혜택 및 복지
• 생일자 지원 : 생일휴가 1 일 및 상품권 증정
• 복지 포인트 지원 : 월 10 만원 포인트로 복리후생 목적 용도 사용가능, 체력 단련, 도서 구매 등 (연 120만원)
• 경조휴가 및 경조금 지원 : 경조사 발생 시, 사유에 따라 휴가 및 경조금 지원
• 종합검진 지원 : 본인 100% 및 가족 1 인 50% 지원
• 리프레쉬 휴가 지원 : 장기 근속년수에 따라 연차 외 별도 휴가 부여
• 업무에 몰입할 수 있는 환경과 자율적인 업무 진행을 위한 다양한 제도가 도입될 예정입니다.",https://www.wanted.co.kr/wd/204725,서울 서초구,데이터 분석가,wanted
Data Scientist,번개장터,"주요업무
• 추천, 검색, 광고 등 서비스에 활용하기 위한 AI/ML 모델의 개발
• 데이터 분석, A/B 테스트를 통한 모델 성능 검증
• 서비스에 효과적으로 적용 가능한 알고리즘과 기술의 평가 및 연구
• 데이터 전처리 및 학습 파이프라인의 구축 및 최적화","자격요건
• 머신러닝 및 딥러닝에 대한 심도 있는 지식 및 서비스 개발 경험이 있으신 분
• 컴퓨터공학, 데이터베이스에 대한 기본 지식을 보유하신 분
• Python, SQL을 활용한 소프트웨어 개발 능력을 보유하신 분
• 컴퓨터공학, 통계학, 산업공학 등의 관련 학과 졸업자 혹은 이에 상응하는 경험 및 역량을 보유하신 분
• 석사 학위 또는 2년 이상의 유관 경력을 보유하신 분
• 원만한 커뮤니케이션 스킬로 타 직군과의 원활한 협업이 가능하신 분","우대사항
• 가독성 및 유지보수성을 고려한 모델링 코드 작성 및 문서화 능력을 갖추신 분
• 대용량 데이터 분석 및 빅데이터 인프라 활용 경험이 있으신 분
• AWS에서의 서비스 개발 및 운영 경험이 있으신 분
• Data-driven Thinking 기반으로 다양하고 복잡한 문제를 해결해본 경험이 있으신 분
• IT/커머스 업계 또는 스타트업 근무 경험을 보유하신 분",https://www.wanted.co.kr/wd/200924,서울 서초구,데이터 분석가,wanted
데이터 분석가 (2년 이상),버즈빌(buzzvil),"주요업무
[Who we are]

버즈빌 Data Analyst들은 비즈니스와 제품의 성공을 가속화하기 위해 일합니다. 이를 위해 데이터 분석가들은 중요한 의사 결정들에 키 인사이트를 제공하여 목표 달성 확률을 높이며, 더 큰 임팩트의 목표 달성을 위하여 병목 문제를 사전 탐지하여 액션 조직의 방향성을 제시하기도 합니다. Data Analyst들의 꾸준한 기여와 지속적 역량 향상을 통해 버즈빌의 성공 속도를 수 배 이상 가속화해 왔습니다.

버즈빌의 데이터 분석팀은 개개인의 전문성을 키워나가는 기능 조직입니다. 소수의 데이터 분석가가 다수의 액션 조직을 지원하는 구조로 일하고 있습니다. 모든 일을 다 할 수 없다는 점을 인정하고 지금 시점에서 가장 중요한 일을 선택하여 이를 가장 잘 해낼 수 있는 역량을 요구 받습니다. 

기술적으로는 월간 1500만명 이상의 활동 유저가 만들어내는 수백억 건의 로그 데이터를 직접 다루고 있습니다. 현재 공용 기술스택은 aws s3, athena 및 python notebook 환경입니다. 분석 BI Tool은 tableau, redash를 운용하고 있습니다. Analytics engineer와 data platform 팀이 전문조직으로 존재하고 있어서, 분석가는 분석에 집중할 수 있는 환경을 만들어 나가고 있습니다. 유관 부서들과 주기적인 미팅을 통해 DW/DM 운영 & data Governance 정책 수립 및 데이터 리터러시 향상 문화 등도 개선해나가고 있습니다.


[What you’ll do]

버즈빌은 리워드 광고를 한 곳에 모은 혜택존(a.k.a. '베네핏허브') 제품을 개발합니다. 이를 파트너사에게 커스터마이제이션 가능한 형태로 제공하여 혜택존에서 발생한 수익을 배분하는 B2B2C 비즈니스를 운영합니다. 

혜택존에 더 많은 유저가 유입되고, 이 유저들이 정착하게 되면서 파트너사와 버즈빌이 동반 성장할 수 있게 됩니다. 현재 버즈빌의 혜택존은 카카오뱅크, 카카오페이, 하나머니 등의 앱에서 운영되고 있습니다. 아래의 역할을 전담하여 본 제품의 성공을 함께 만들어 나갈 분을 찾습니다. 

• 제품에 대한 이해를 바탕으로 고관여 지표들을 설정하고 PM과 함께 주요 success metric을 수립합니다. 
• 데이터 탐색을 통해 서비스의 성장을 견인할 수 있는 문제 상황을 정의하고 실행 가능한 액션 아이템을 제안합니다. 
• 중요한 의사결정에 앞서 인과관계를 추론할 수 있는 테스트를 설계하고 통계 분석 기법을 사용하여 결과를 해석합니다. 
• 제품의 주요 지표를 보여주는 대시보드를 구축 및 관리합니다.","자격요건
• 논리적이고 분석적인 사고력을 갖추신 분
• 데이터를 활용하여 문제를 정의하고 실질적인 액션까지 도출해 본 경험이 있는 분
• SQL 상급 사용 능력과 Python 혹은 R 언어를 사용한 데이터 분석에 불편함이 없는 분
• AARRR Funnel, Carrying Capacity, Cohort Analysis 및 이에 준하는 제품 분석 프레임워크에 대한 이해와 활용을 경험해보신 분
• 데이터 분석(혹은 유관업무) 경력 2년 이상 보유하신 분","우대사항
• 버즈빌의 Mission & Vision에 관심을 가진 분
• 리워드를 기반으로 제품＜＞유저 인터랙션을 개선하는 기술 고도화에 관심을 가지신 분
• B2B2C 사업 모델에 대한 업무 경험 혹은 관심을 가진 분
• 모바일 광고 도메인에서의 업무 경험 혹은 관심을 가진 분
• 해외 컨퍼런스, 논문의 내용을 비즈니스 문제 해결 과정에 적용하는 과정을 즐기시는 분
• 국내외 스타트업의 실무 아티클을 기반으로 버즈빌의 문제상황을 비교 정의하고, 그 문제를 풀어나가는 과정을 즐기시는 분
• 대용량 데이터를 대상으로 분산처리 환경에서 데이터 마이닝 혹은 통계적 분석을 수행해본 경험이 있는 분",https://www.wanted.co.kr/wd/202826,서울 송파구,데이터 분석가,wanted
Data Analyst,고위드,"주요업무
• 비즈니스 현황 분석 및 인사이트 도출
• 고객 사용 패턴 분석
• 지표 발굴 및 개선
• 대시보드 제작 및 운영
• 데이터 분석 모델 개발 및 운영
• 유관부서의 데이터 추출 요청 대응","자격요건
• SQL 사용에 어려움이 없는 분 (현장 SQL 테스트 진행)","우대사항
• 스타트업에서 1년 이상 일해보신 분
• 구글애널리틱스 또는 광고 트래킹 솔루션을 접해보신 분
• BigQuery 사용 경험이 있으신 분
• 사용자 분류 및 군집화, 패턴 분석, 예측 등 분석 모델링 경험이 있으신 분
• 데이터 마트 모델링 경험이 있으신 분
• 핀테크 업계에서 데이터 분석을 해보신 분",https://www.wanted.co.kr/wd/167105,서울 강남구,데이터 분석가,wanted
데이터 분석가(3년 이하),딜리셔스(신상마켓),"주요업무
• 사업 및 프로덕트의 핵심 지표를 정의/측정하고 리포팅 및 시각화하여 관리해요
• 주요 이슈에 대한 가설을 세우고 실험 및 검증을 통하여 개선 실행안을 도출해요
• 사용자 데이터 분석을 통해 의사결정을 지원하고 인사이트를 도출해요
• 데이터를 이용해 서비스에 적합한 소프트웨어 로직을 만들어요","자격요건
• 관련 경력이 3년 이하이신 분
• 데이터를 원하는 형태로 쉽게 핸들링 할 수 있는 능력이 있으신 분
• 문제에 대한 가설을 세우고 검증 및 분석하는 역량이 있으신 분

※ 서류합격자에 한하여 별도의 분석 과제가 전달될 예정입니다.","우대사항
• 데이터 분석 방법론(Funnel, Cohort, AARRR)에 대한 이해와 관련 실무 경험이 있으신 분
• 데이터 분석을 통해 문제를 해결한 경험이 있으신 분
• 로그분석 툴 및 어트리뷰션 툴 사용 경험이 있으신 분 (GA, Firebase, Bigquery 등)
• 알고리즘을 활용한 예측 분석/통계 모델링을 해본 경험이 있으신 분
• 패션 및 리테일 업계 데이터를 분석한 경험이 있으신 분

[Tech Stack]
언어 : Python, SQL
시각화 : redash, Tableau",https://www.wanted.co.kr/wd/200200,서울 강남구,데이터 분석가,wanted
[100억↑투자] 데이터분석 및 검증 분야,하이퍼라운지,"주요업무
• 중소/중견기업 데이터 분석 및 검증 업무
• 데이터 검증 결과를 분석하고 모니터링 설계 및 자동화 스트립트 작성

“개발 및 업무 역량 온라인 확인절차를 진행할 수 있으며, 사전에 개별 안내 드립니다.”","자격요건
• 학력 : 학력무관
• 경력 : 신입 ~ 경력 5년  
• DBMS, SQL 데이터 처리에 대한 지식과 이해
• 데이터 결합 탐지  분석/검증 Test Case 작성 및 수행 경험
• 긍정적인 자세와 책임감, 문제를 끝까지 해결하고자 하는 태도
• 업무에 대하여 타인과 소통에 어려움 없이 문제를 이해하고 설명할 수 있는 능력","우대사항
• 컴퓨터 공학 / 경영 관련 전공자 우대
• 금융SI ,SM 경험자
• SQL 및 스크립팅 / Linux 대한 활용 경험이 있으신 분
• 프로젝트, 실무 등에서 Python, Java등 널리 사용 되는 개발 언어 대한 지식과 경험자 우대
• SAP, 더존ERP 경험자",https://www.wanted.co.kr/wd/177490,서울 성동구,데이터 분석가,wanted
데이터 분석가,닥터나우,"주요업무
• 데이터 기반으로 회사 전략 방향성에 대한 의견 제시 및 제안
• 데이터 기반 의사결정을 위한 정량 수치 정의
• KPI 측정과 평가를 위한 로그 설계 및 대시보드 제작 및 운영
• 데이터를 기반으로 한 서비스 컨텐츠 개발
• 전사 서비스 및 다양한 이슈에 대한 데이터 분석 및 인사이트 도출
• 전사적으로 중요한 문제를 데이터 관점에서 정의하여 의사결정의 방향성 제시","자격요건
• SQL 등을 통해 복잡한 데이터 셋에서 원하는 데이터를 추출 및 가공할 수 있으신 분
• Python을 활용하여 분석 및 결과 리포팅이 가능하신 분
• 통계적인 지식에 기반한 가설검증 및 인사이트 도출이 가능하신 분
• 분석을 통해 도출된 의견을 논리적이고 체계적으로 제시할 수 있는 분
• 다양한 유관부서의 실무자 및 경영진과 커뮤니케이션 할 수 있는 분
• 어떤 일이라도 중요하게 여기며 책임감 있게 진행할 수 있으신 분
• 마케팅 또는 비즈니스 데이터와 제품 데이터를 유기적으로 연계하여 유의미한 정보로 만들어보신 분
• 유관 경력 2년 이상","우대사항
• 앱 개발이나 헬스케어 관련 비즈니스에 이해도 높음
• 클라우드 및 Hadoop 환경에서 대용량 데이터 분석 경험 보유자
• 로그 수준의 데이터 가공부터 분석/모델링까지의 전체 데이터 분석 프로세스를 경험하신 분
• 헬스케어 관련 비즈니스에 이해도가 높은것 보다는, 플랫폼 비즈니스에 있어서 유저 및 공급자의 행동에 대한 관심이 많은 분",https://www.wanted.co.kr/wd/203918,서울 강남구,데이터 분석가,wanted
